Date,Station Id,Station Name,Outflow,Inflow,Netflow
2024-07-25,22.0,Forbes Ave & Market Square,18.0,18.0,0.0
2024-07-25,23.0,North Shore Trail & Fort Duquesne Bridge,21.0,24.0,3.0
2024-07-25,24.0,Penn Ave & 33rd St,8.0,4.0,-4.0
2024-07-25,25.0,Penn Ave & S Whitfield St,19.0,23.0,4.0
2024-07-25,26.0,S 27th St & Sidney St. (Southside Works),33.0,33.0,0.0
2024-07-25,27.0,W Station Square Dr & Bessemer Court,4.0,4.0,0.0
2024-07-25,28.0,Fifth Ave & S Bouquet St,32.0,30.0,-2.0
2024-07-25,29.0,Forbes Ave & Schenley Dr,36.0,36.0,0.0
2024-07-25,30.0,Shady Ave & Ellsworth Ave,14.0,13.0,-1.0
2024-07-25,31.0,First Ave & B St,19.0,19.0,0.0
2024-07-25,33.0,Schenley Dr & Schenley Dr Ext,6.0,7.0,1.0
2024-07-25,34.0,N Dithridge St & Centre Ave,49.0,53.0,4.0
2024-07-25,35.0,Butler St & 36th St,8.0,4.0,-4.0
2024-07-25,36.0,Penn Ave & S Pacific Ave,19.0,19.0,0.0
2024-07-25,37.0,S Negley Ave & Centre Ave,29.0,27.0,-2.0
2024-07-25,38.0,Allequippa St & Darragh St,20.0,8.0,-12.0
2024-07-25,39.0,S 12th St & E Carson St,15.0,16.0,1.0
2024-07-25,40.0,7th St & Penn Ave,35.0,32.0,-3.0
2024-07-25,41.0,S 22nd St & Sidney St,20.0,22.0,2.0
2024-07-25,42.0,Second Ave & Tecumseh St,3.0,4.0,1.0
2024-07-25,43.0,Eliza St & Lytle St,1.0,1.0,0.0
2024-07-25,44.0,Hamilton Ave & Fifth Ave,1.0,5.0,4.0
2024-07-25,45.0,N Braddock Ave & Hamilton Ave,0.0,1.0,1.0
2024-07-25,47.0,17th St & Penn Ave,19.0,23.0,4.0
2024-07-25,48.0,S Millvale Ave & Centre Ave,22.0,31.0,9.0
2024-07-25,49.0,Technology Dr & Bates St,18.0,25.0,7.0
2024-07-25,50.0,Atwood St & Bates St,54.0,52.0,-2.0
2024-07-25,51.0,Coltart Ave & Forbes Ave,33.0,29.0,-4.0
2024-07-25,52.0,Bedford Ave & Memory Ln,4.0,5.0,1.0
2024-07-25,53.0,Centre Ave & Heldman St,6.0,6.0,0.0
2024-07-25,54.0,W Ohio St & Brighton Rd,4.0,3.0,-1.0
2024-07-25,55.0,Brighton Rd & Pennsylvania Ave,3.0,4.0,1.0
2024-07-25,56.0,Rosetta St & N Aiken Ave,7.0,3.0,-4.0
2024-07-25,57.0,52nd St & Butler St,11.0,14.0,3.0
2024-07-25,58.0,W North Ave & Federal St,27.0,21.0,-6.0
2024-07-25,59.0,Forbes Ave at TCS Hall (CMU Campus),32.0,35.0,3.0
2024-07-25,60.0,Wilkinsburg Park & Ride,2.0,2.0,0.0
2024-07-26,1.0,Pierce St & Summerlea St,13.0,12.0,-1.0
2024-07-26,2.0,Eliza Furnace Trail & Swineburne St,5.0,5.0,0.0
2024-07-26,3.0,Centre Ave & Addison St,4.0,3.0,-1.0
2024-07-26,4.0,Burns White Center at 3 Crossings,33.0,35.0,2.0
2024-07-26,5.0,Allegheny Station,17.0,20.0,3.0
2024-07-26,6.0,10th St & Penn Ave,25.0,30.0,5.0
2024-07-26,7.0,Liberty Ave & Gross St,15.0,15.0,0.0
2024-07-26,8.0,Glasshouse,24.0,24.0,0.0
2024-07-26,9.0,South Side Trail & S 4th St,13.0,9.0,-4.0
2024-07-26,10.0,Zulema St & Coltart Ave,28.0,31.0,3.0
2024-07-26,11.0,Ellsworth Ave & N Neville St,18.0,18.0,0.0
2024-07-26,12.0,O'Hara St and University Place,42.0,44.0,2.0
2024-07-26,13.0,S Bouquet Ave & Sennott St,52.0,53.0,1.0
2024-07-26,14.0,Tioga St & N Homewood Ave,4.0,6.0,2.0
2024-07-26,15.0,Ivy St & Walnut St,32.0,40.0,8.0
2024-07-26,16.0,Penn Ave & Putnam St (Bakery Square),21.0,21.0,0.0
2024-07-26,17.0,Taylor St & Liberty Ave,28.0,24.0,-4.0
2024-07-26,18.0,21st St & Penn Ave,32.0,22.0,-10.0
2024-07-26,19.0,42nd St & Butler St,18.0,29.0,11.0
2024-07-26,20.0,Boulevard of the Allies & Parkview Ave,40.0,42.0,2.0
2024-07-26,21.0,Liberty Ave & Stanwix St,16.0,21.0,5.0
2024-07-26,22.0,Forbes Ave & Market Square,34.0,40.0,6.0
2024-07-26,23.0,North Shore Trail & Fort Duquesne Bridge,57.0,46.0,-11.0
2024-07-26,24.0,Penn Ave & 33rd St,12.0,14.0,2.0
2024-07-26,25.0,Penn Ave & S Whitfield St,22.0,21.0,-1.0
2024-07-26,26.0,S 27th St & Sidney St. (Southside Works),36.0,38.0,2.0
2024-07-26,27.0,W Station Square Dr & Bessemer Court,6.0,5.0,-1.0
2024-07-26,28.0,Fifth Ave & S Bouquet St,29.0,32.0,3.0
2024-07-26,29.0,Forbes Ave & Schenley Dr,21.0,19.0,-2.0
2024-07-26,30.0,Shady Ave & Ellsworth Ave,22.0,18.0,-4.0
2024-07-26,31.0,First Ave & B St,16.0,16.0,0.0
2024-07-26,33.0,Schenley Dr & Schenley Dr Ext,22.0,14.0,-8.0
2024-07-26,34.0,N Dithridge St & Centre Ave,46.0,36.0,-10.0
2024-07-26,35.0,Butler St & 36th St,16.0,13.0,-3.0
2024-07-26,36.0,Penn Ave & S Pacific Ave,21.0,20.0,-1.0
2024-07-26,37.0,S Negley Ave & Centre Ave,27.0,32.0,5.0
2024-07-26,38.0,Allequippa St & Darragh St,13.0,9.0,-4.0
2024-07-26,39.0,S 12th St & E Carson St,23.0,28.0,5.0
2024-07-26,40.0,7th St & Penn Ave,39.0,40.0,1.0
2024-07-26,41.0,S 22nd St & Sidney St,27.0,23.0,-4.0
2024-07-26,44.0,Hamilton Ave & Fifth Ave,6.0,8.0,2.0
2024-07-26,45.0,N Braddock Ave & Hamilton Ave,0.0,1.0,1.0
2024-07-26,47.0,17th St & Penn Ave,16.0,18.0,2.0
2024-07-26,48.0,S Millvale Ave & Centre Ave,32.0,29.0,-3.0
2024-07-26,49.0,Technology Dr & Bates St,18.0,18.0,0.0
2024-07-26,50.0,Atwood St & Bates St,45.0,44.0,-1.0
2024-07-26,51.0,Coltart Ave & Forbes Ave,28.0,32.0,4.0
2024-07-26,52.0,Bedford Ave & Memory Ln,3.0,1.0,-2.0
2024-07-26,53.0,Centre Ave & Heldman St,1.0,0.0,-1.0
2024-07-26,54.0,W Ohio St & Brighton Rd,20.0,27.0,7.0
2024-07-26,55.0,Brighton Rd & Pennsylvania Ave,6.0,7.0,1.0
2024-07-26,56.0,Rosetta St & N Aiken Ave,6.0,2.0,-4.0
2024-07-26,57.0,52nd St & Butler St,22.0,13.0,-9.0
2024-07-26,58.0,W North Ave & Federal St,23.0,30.0,7.0
2024-07-26,59.0,Forbes Ave at TCS Hall (CMU Campus),21.0,19.0,-2.0
2024-07-26,60.0,Wilkinsburg Park & Ride,2.0,3.0,1.0
2024-07-27,1.0,Pierce St & Summerlea St,17.0,9.0,-8.0
2024-07-27,2.0,Eliza Furnace Trail & Swineburne St,10.0,10.0,0.0
2024-07-27,3.0,Centre Ave & Addison St,5.0,5.0,0.0
2024-07-27,4.0,Burns White Center at 3 Crossings,29.0,19.0,-10.0
2024-07-27,5.0,Allegheny Station,17.0,18.0,1.0
2024-07-27,6.0,10th St & Penn Ave,22.0,22.0,0.0
2024-07-27,7.0,Liberty Ave & Gross St,18.0,16.0,-2.0
2024-07-27,8.0,Glasshouse,23.0,16.0,-7.0
2024-07-27,9.0,South Side Trail & S 4th St,11.0,15.0,4.0
2024-07-27,10.0,Zulema St & Coltart Ave,25.0,23.0,-2.0
2024-07-27,11.0,Ellsworth Ave & N Neville St,11.0,11.0,0.0
2024-07-27,12.0,O'Hara St and University Place,29.0,35.0,6.0
2024-07-27,13.0,S Bouquet Ave & Sennott St,47.0,46.0,-1.0
2024-07-27,14.0,Tioga St & N Homewood Ave,62.0,60.0,-2.0
2024-07-27,15.0,Ivy St & Walnut St,45.0,39.0,-6.0
2024-07-27,16.0,Penn Ave & Putnam St (Bakery Square),21.0,28.0,7.0
2024-07-27,17.0,Taylor St & Liberty Ave,15.0,16.0,1.0
2024-07-27,18.0,21st St & Penn Ave,42.0,45.0,3.0
2024-07-27,19.0,42nd St & Butler St,26.0,23.0,-3.0
2024-07-27,20.0,Boulevard of the Allies & Parkview Ave,47.0,36.0,-11.0
2024-07-27,21.0,Liberty Ave & Stanwix St,52.0,61.0,9.0
2024-07-27,22.0,Forbes Ave & Market Square,28.0,21.0,-7.0
2024-07-27,23.0,North Shore Trail & Fort Duquesne Bridge,48.0,53.0,5.0
2024-07-27,24.0,Penn Ave & 33rd St,20.0,22.0,2.0
2024-07-27,25.0,Penn Ave & S Whitfield St,41.0,40.0,-1.0
2024-07-27,26.0,S 27th St & Sidney St. (Southside Works),58.0,68.0,10.0
2024-07-27,27.0,W Station Square Dr & Bessemer Court,17.0,16.0,-1.0
2024-07-27,28.0,Fifth Ave & S Bouquet St,27.0,29.0,2.0
2024-07-27,29.0,Forbes Ave & Schenley Dr,21.0,22.0,1.0
2024-07-27,30.0,Shady Ave & Ellsworth Ave,34.0,41.0,7.0
2024-07-27,31.0,First Ave & B St,16.0,15.0,-1.0
2024-07-27,33.0,Schenley Dr & Schenley Dr Ext,17.0,18.0,1.0
2024-07-27,34.0,N Dithridge St & Centre Ave,50.0,46.0,-4.0
2024-07-27,35.0,Butler St & 36th St,7.0,7.0,0.0
2024-07-27,36.0,Penn Ave & S Pacific Ave,30.0,22.0,-8.0
2024-07-27,37.0,S Negley Ave & Centre Ave,34.0,31.0,-3.0
2024-07-27,38.0,Allequippa St & Darragh St,17.0,14.0,-3.0
2024-07-27,39.0,S 12th St & E Carson St,23.0,22.0,-1.0
2024-07-27,40.0,7th St & Penn Ave,34.0,47.0,13.0
2024-07-27,41.0,S 22nd St & Sidney St,27.0,29.0,2.0
2024-07-27,42.0,Second Ave & Tecumseh St,3.0,3.0,0.0
2024-07-27,43.0,Eliza St & Lytle St,4.0,4.0,0.0
2024-07-27,44.0,Hamilton Ave & Fifth Ave,24.0,25.0,1.0
2024-07-27,45.0,N Braddock Ave & Hamilton Ave,15.0,15.0,0.0
2024-07-27,46.0,N Braddock Ave & Frankstown Ave,2.0,0.0,-2.0
2024-07-27,47.0,17th St & Penn Ave,32.0,34.0,2.0
2024-07-27,48.0,S Millvale Ave & Centre Ave,23.0,28.0,5.0
2024-07-27,49.0,Technology Dr & Bates St,20.0,19.0,-1.0
2024-07-27,50.0,Atwood St & Bates St,33.0,30.0,-3.0
2024-07-27,51.0,Coltart Ave & Forbes Ave,22.0,21.0,-1.0
2024-07-27,52.0,Bedford Ave & Memory Ln,3.0,1.0,-2.0
2024-07-27,54.0,W Ohio St & Brighton Rd,11.0,8.0,-3.0
2024-07-27,55.0,Brighton Rd & Pennsylvania Ave,4.0,4.0,0.0
2024-07-27,56.0,Rosetta St & N Aiken Ave,4.0,4.0,0.0
2024-07-27,57.0,52nd St & Butler St,12.0,10.0,-2.0
2024-07-27,58.0,W North Ave & Federal St,22.0,25.0,3.0
2024-07-27,59.0,Forbes Ave at TCS Hall (CMU Campus),12.0,11.0,-1.0
2024-07-27,60.0,Wilkinsburg Park & Ride,6.0,4.0,-2.0
2024-07-28,1.0,Pierce St & Summerlea St,8.0,5.0,-3.0
2024-07-28,2.0,Eliza Furnace Trail & Swineburne St,21.0,17.0,-4.0
2024-07-28,3.0,Centre Ave & Addison St,3.0,6.0,3.0
2024-07-28,4.0,Burns White Center at 3 Crossings,20.0,25.0,5.0
2024-07-28,5.0,Allegheny Station,11.0,11.0,0.0
2024-07-28,6.0,10th St & Penn Ave,21.0,21.0,0.0
2024-07-28,7.0,Liberty Ave & Gross St,9.0,10.0,1.0
2024-07-28,8.0,Glasshouse,12.0,15.0,3.0
2024-07-28,9.0,South Side Trail & S 4th St,10.0,9.0,-1.0
2024-07-28,10.0,Zulema St & Coltart Ave,21.0,24.0,3.0
2024-07-28,11.0,Ellsworth Ave & N Neville St,16.0,17.0,1.0
2024-07-28,12.0,O'Hara St and University Place,21.0,24.0,3.0
2024-07-28,13.0,S Bouquet Ave & Sennott St,41.0,43.0,2.0
2024-07-28,14.0,Tioga St & N Homewood Ave,2.0,3.0,1.0
2024-07-28,15.0,Ivy St & Walnut St,34.0,37.0,3.0
2024-07-28,16.0,Penn Ave & Putnam St (Bakery Square),8.0,9.0,1.0
2024-07-28,17.0,Taylor St & Liberty Ave,25.0,23.0,-2.0
2024-07-28,18.0,21st St & Penn Ave,25.0,21.0,-4.0
2024-07-28,19.0,42nd St & Butler St,20.0,22.0,2.0
2024-07-28,20.0,Boulevard of the Allies & Parkview Ave,28.0,32.0,4.0
2024-07-28,21.0,Liberty Ave & Stanwix St,35.0,30.0,-5.0
2024-07-28,22.0,Forbes Ave & Market Square,18.0,23.0,5.0
2024-07-28,23.0,North Shore Trail & Fort Duquesne Bridge,41.0,33.0,-8.0
2024-07-28,24.0,Penn Ave & 33rd St,16.0,16.0,0.0
2024-07-28,25.0,Penn Ave & S Whitfield St,17.0,17.0,0.0
2024-07-28,26.0,S 27th St & Sidney St. (Southside Works),39.0,50.0,11.0
2024-07-28,27.0,W Station Square Dr & Bessemer Court,9.0,14.0,5.0
2024-07-28,28.0,Fifth Ave & S Bouquet St,21.0,21.0,0.0
2024-07-28,29.0,Forbes Ave & Schenley Dr,28.0,25.0,-3.0
2024-07-28,30.0,Shady Ave & Ellsworth Ave,19.0,13.0,-6.0
2024-07-28,31.0,First Ave & B St,9.0,15.0,6.0
2024-07-28,33.0,Schenley Dr & Schenley Dr Ext,29.0,34.0,5.0
2024-07-28,34.0,N Dithridge St & Centre Ave,34.0,37.0,3.0
2024-07-28,35.0,Butler St & 36th St,16.0,7.0,-9.0
2024-07-28,36.0,Penn Ave & S Pacific Ave,6.0,8.0,2.0
2024-07-28,37.0,S Negley Ave & Centre Ave,26.0,28.0,2.0
2024-07-28,38.0,Allequippa St & Darragh St,11.0,3.0,-8.0
2024-07-28,39.0,S 12th St & E Carson St,9.0,9.0,0.0
2024-07-28,40.0,7th St & Penn Ave,24.0,20.0,-4.0
2024-07-28,41.0,S 22nd St & Sidney St,14.0,16.0,2.0
2024-07-28,42.0,Second Ave & Tecumseh St,2.0,6.0,4.0
2024-07-28,43.0,Eliza St & Lytle St,1.0,0.0,-1.0
2024-07-28,44.0,Hamilton Ave & Fifth Ave,2.0,2.0,0.0
2024-07-28,45.0,N Braddock Ave & Hamilton Ave,1.0,2.0,1.0
2024-07-28,47.0,17th St & Penn Ave,17.0,23.0,6.0
2024-07-28,48.0,S Millvale Ave & Centre Ave,36.0,27.0,-9.0
2024-07-28,49.0,Technology Dr & Bates St,12.0,15.0,3.0
2024-07-28,50.0,Atwood St & Bates St,41.0,37.0,-4.0
2024-07-28,51.0,Coltart Ave & Forbes Ave,21.0,17.0,-4.0
2024-07-28,52.0,Bedford Ave & Memory Ln,3.0,3.0,0.0
2024-07-28,54.0,W Ohio St & Brighton Rd,12.0,8.0,-4.0
2024-07-28,55.0,Brighton Rd & Pennsylvania Ave,7.0,8.0,1.0
2024-07-28,56.0,Rosetta St & N Aiken Ave,3.0,3.0,0.0
2024-07-28,57.0,52nd St & Butler St,7.0,10.0,3.0
2024-07-28,58.0,W North Ave & Federal St,26.0,27.0,1.0
2024-07-28,59.0,Forbes Ave at TCS Hall (CMU Campus),16.0,15.0,-1.0
2024-07-28,60.0,Wilkinsburg Park & Ride,1.0,4.0,3.0
2024-07-29,1.0,Pierce St & Summerlea St,10.0,11.0,1.0
2024-07-29,2.0,Eliza Furnace Trail & Swineburne St,4.0,3.0,-1.0
2024-07-29,3.0,Centre Ave & Addison St,6.0,5.0,-1.0
2024-07-29,4.0,Burns White Center at 3 Crossings,18.0,16.0,-2.0
2024-07-29,5.0,Allegheny Station,3.0,3.0,0.0
2024-07-29,6.0,10th St & Penn Ave,12.0,17.0,5.0
2024-07-29,7.0,Liberty Ave & Gross St,13.0,15.0,2.0
2024-07-29,8.0,Glasshouse,5.0,7.0,2.0
2024-07-29,9.0,South Side Trail & S 4th St,13.0,17.0,4.0
2024-07-29,10.0,Zulema St & Coltart Ave,27.0,35.0,8.0
2024-07-29,11.0,Ellsworth Ave & N Neville St,22.0,16.0,-6.0
2024-07-29,12.0,O'Hara St and University Place,43.0,47.0,4.0
2024-07-29,13.0,S Bouquet Ave & Sennott St,61.0,58.0,-3.0
2024-07-29,14.0,Tioga St & N Homewood Ave,6.0,4.0,-2.0
2024-07-29,15.0,Ivy St & Walnut St,31.0,35.0,4.0
2024-07-29,16.0,Penn Ave & Putnam St (Bakery Square),16.0,16.0,0.0
2024-07-29,17.0,Taylor St & Liberty Ave,18.0,15.0,-3.0
2024-07-29,18.0,21st St & Penn Ave,22.0,16.0,-6.0
2024-07-29,19.0,42nd St & Butler St,13.0,18.0,5.0
2024-07-29,20.0,Boulevard of the Allies & Parkview Ave,37.0,35.0,-2.0
2024-07-29,21.0,Liberty Ave & Stanwix St,25.0,25.0,0.0
2024-07-29,22.0,Forbes Ave & Market Square,24.0,29.0,5.0
2024-07-29,23.0,North Shore Trail & Fort Duquesne Bridge,15.0,14.0,-1.0
2024-07-29,24.0,Penn Ave & 33rd St,17.0,9.0,-8.0
2024-07-29,25.0,Penn Ave & S Whitfield St,15.0,17.0,2.0
2024-07-29,26.0,S 27th St & Sidney St. (Southside Works),25.0,22.0,-3.0
2024-07-29,27.0,W Station Square Dr & Bessemer Court,6.0,6.0,0.0
2024-07-29,28.0,Fifth Ave & S Bouquet St,27.0,26.0,-1.0
2024-07-29,29.0,Forbes Ave & Schenley Dr,27.0,26.0,-1.0
2024-07-29,30.0,Shady Ave & Ellsworth Ave,8.0,16.0,8.0
2024-07-29,31.0,First Ave & B St,14.0,14.0,0.0
2024-07-29,33.0,Schenley Dr & Schenley Dr Ext,22.0,14.0,-8.0
2024-07-29,34.0,N Dithridge St & Centre Ave,35.0,26.0,-9.0
2024-07-29,35.0,Butler St & 36th St,11.0,12.0,1.0
2024-07-29,36.0,Penn Ave & S Pacific Ave,9.0,9.0,0.0
2024-07-29,37.0,S Negley Ave & Centre Ave,24.0,22.0,-2.0
2024-07-29,38.0,Allequippa St & Darragh St,18.0,12.0,-6.0
2024-07-29,39.0,S 12th St & E Carson St,9.0,12.0,3.0
2024-07-29,40.0,7th St & Penn Ave,19.0,21.0,2.0
2024-07-29,41.0,S 22nd St & Sidney St,13.0,13.0,0.0
2024-07-29,42.0,Second Ave & Tecumseh St,2.0,2.0,0.0
2024-07-29,43.0,Eliza St & Lytle St,2.0,3.0,1.0
2024-07-29,44.0,Hamilton Ave & Fifth Ave,6.0,8.0,2.0
2024-07-29,45.0,N Braddock Ave & Hamilton Ave,1.0,2.0,1.0
2024-07-29,47.0,17th St & Penn Ave,10.0,13.0,3.0
2024-07-29,48.0,S Millvale Ave & Centre Ave,23.0,25.0,2.0
2024-07-29,49.0,Technology Dr & Bates St,12.0,13.0,1.0
2024-07-29,50.0,Atwood St & Bates St,38.0,34.0,-4.0
2024-07-29,51.0,Coltart Ave & Forbes Ave,28.0,27.0,-1.0
2024-07-29,52.0,Bedford Ave & Memory Ln,1.0,1.0,0.0
2024-07-29,54.0,W Ohio St & Brighton Rd,3.0,3.0,0.0
2024-07-29,55.0,Brighton Rd & Pennsylvania Ave,4.0,5.0,1.0
2024-07-29,56.0,Rosetta St & N Aiken Ave,4.0,3.0,-1.0
2024-07-29,57.0,52nd St & Butler St,11.0,13.0,2.0
2024-07-29,58.0,W North Ave & Federal St,13.0,9.0,-4.0
2024-07-29,59.0,Forbes Ave at TCS Hall (CMU Campus),17.0,16.0,-1.0
2024-07-29,60.0,Wilkinsburg Park & Ride,3.0,2.0,-1.0
2024-07-30,1.0,Pierce St & Summerlea St,12.0,14.0,2.0
2024-07-30,2.0,Eliza Furnace Trail & Swineburne St,5.0,4.0,-1.0
2024-07-30,3.0,Centre Ave & Addison St,4.0,2.0,-2.0
2024-07-30,4.0,Burns White Center at 3 Crossings,11.0,14.0,3.0
2024-07-30,5.0,Allegheny Station,7.0,5.0,-2.0
2024-07-30,6.0,10th St & Penn Ave,11.0,8.0,-3.0
2024-07-30,7.0,Liberty Ave & Gross St,9.0,11.0,2.0
2024-07-30,8.0,Glasshouse,4.0,8.0,4.0
2024-07-30,9.0,South Side Trail & S 4th St,3.0,3.0,0.0
2024-07-30,10.0,Zulema St & Coltart Ave,30.0,22.0,-8.0
2024-07-30,11.0,Ellsworth Ave & N Neville St,10.0,8.0,-2.0
2024-07-30,12.0,O'Hara St and University Place,38.0,38.0,0.0
2024-07-30,13.0,S Bouquet Ave & Sennott St,27.0,26.0,-1.0
2024-07-30,14.0,Tioga St & N Homewood Ave,3.0,2.0,-1.0
2024-07-30,15.0,Ivy St & Walnut St,18.0,25.0,7.0
2024-07-30,16.0,Penn Ave & Putnam St (Bakery Square),12.0,14.0,2.0
2024-07-30,17.0,Taylor St & Liberty Ave,9.0,10.0,1.0
2024-07-30,18.0,21st St & Penn Ave,17.0,21.0,4.0
2024-07-30,19.0,42nd St & Butler St,11.0,11.0,0.0
2024-07-30,20.0,Boulevard of the Allies & Parkview Ave,41.0,38.0,-3.0
2024-07-30,21.0,Liberty Ave & Stanwix St,8.0,7.0,-1.0
2024-07-30,22.0,Forbes Ave & Market Square,17.0,9.0,-8.0
2024-07-30,23.0,North Shore Trail & Fort Duquesne Bridge,9.0,10.0,1.0
2024-07-30,24.0,Penn Ave & 33rd St,8.0,7.0,-1.0
2024-07-30,25.0,Penn Ave & S Whitfield St,14.0,10.0,-4.0
2024-07-30,26.0,S 27th St & Sidney St. (Southside Works),17.0,16.0,-1.0
2024-07-30,27.0,W Station Square Dr & Bessemer Court,4.0,3.0,-1.0
2024-07-30,28.0,Fifth Ave & S Bouquet St,31.0,27.0,-4.0
2024-07-30,29.0,Forbes Ave & Schenley Dr,20.0,23.0,3.0
2024-07-30,30.0,Shady Ave & Ellsworth Ave,15.0,13.0,-2.0
2024-07-30,31.0,First Ave & B St,12.0,11.0,-1.0
2024-07-30,33.0,Schenley Dr & Schenley Dr Ext,7.0,10.0,3.0
2024-07-30,34.0,N Dithridge St & Centre Ave,30.0,33.0,3.0
2024-07-30,35.0,Butler St & 36th St,10.0,7.0,-3.0
2024-07-30,36.0,Penn Ave & S Pacific Ave,4.0,6.0,2.0
2024-07-30,37.0,S Negley Ave & Centre Ave,21.0,23.0,2.0
2024-07-30,38.0,Allequippa St & Darragh St,14.0,11.0,-3.0
2024-07-30,39.0,S 12th St & E Carson St,3.0,5.0,2.0
2024-07-30,40.0,7th St & Penn Ave,11.0,13.0,2.0
2024-07-30,41.0,S 22nd St & Sidney St,6.0,9.0,3.0
2024-07-30,44.0,Hamilton Ave & Fifth Ave,1.0,1.0,0.0
2024-07-30,47.0,17th St & Penn Ave,8.0,12.0,4.0
2024-07-30,48.0,S Millvale Ave & Centre Ave,16.0,16.0,0.0
2024-07-30,49.0,Technology Dr & Bates St,11.0,16.0,5.0
2024-07-30,50.0,Atwood St & Bates St,31.0,27.0,-4.0
2024-07-30,51.0,Coltart Ave & Forbes Ave,23.0,21.0,-2.0
2024-07-30,52.0,Bedford Ave & Memory Ln,0.0,3.0,3.0
2024-07-30,53.0,Centre Ave & Heldman St,4.0,3.0,-1.0
2024-07-30,54.0,W Ohio St & Brighton Rd,5.0,6.0,1.0
2024-07-30,55.0,Brighton Rd & Pennsylvania Ave,4.0,5.0,1.0
2024-07-30,56.0,Rosetta St & N Aiken Ave,0.0,1.0,1.0
2024-07-30,57.0,52nd St & Butler St,1.0,7.0,6.0
2024-07-30,58.0,W North Ave & Federal St,5.0,9.0,4.0
2024-07-30,59.0,Forbes Ave at TCS Hall (CMU Campus),10.0,11.0,1.0
2024-07-30,60.0,Wilkinsburg Park & Ride,2.0,4.0,2.0
2024-07-31,1.0,Pierce St & Summerlea St,16.0,12.0,-4.0
2024-07-31,2.0,Eliza Furnace Trail & Swineburne St,3.0,6.0,3.0
2024-07-31,3.0,Centre Ave & Addison St,2.0,4.0,2.0
2024-07-31,4.0,Burns White Center at 3 Crossings,17.0,18.0,1.0
2024-07-31,5.0,Allegheny Station,3.0,6.0,3.0
2024-07-31,6.0,10th St & Penn Ave,21.0,18.0,-3.0
2024-07-31,7.0,Liberty Ave & Gross St,14.0,9.0,-5.0
2024-07-31,8.0,Glasshouse,3.0,7.0,4.0
2024-07-31,9.0,South Side Trail & S 4th St,13.0,13.0,0.0
2024-07-31,10.0,Zulema St & Coltart Ave,31.0,33.0,2.0
2024-07-31,11.0,Ellsworth Ave & N Neville St,13.0,14.0,1.0
2024-07-31,12.0,O'Hara St and University Place,46.0,50.0,4.0
2024-07-31,13.0,S Bouquet Ave & Sennott St,40.0,42.0,2.0
2024-07-31,14.0,Tioga St & N Homewood Ave,6.0,6.0,0.0
2024-07-31,15.0,Ivy St & Walnut St,25.0,22.0,-3.0
2024-07-31,16.0,Penn Ave & Putnam St (Bakery Square),15.0,15.0,0.0
2024-07-31,17.0,Taylor St & Liberty Ave,17.0,16.0,-1.0
2024-07-31,18.0,21st St & Penn Ave,26.0,27.0,1.0
2024-07-31,19.0,42nd St & Butler St,12.0,16.0,4.0
2024-07-31,20.0,Boulevard of the Allies & Parkview Ave,42.0,45.0,3.0
2024-07-31,21.0,Liberty Ave & Stanwix St,16.0,15.0,-1.0
2024-07-31,22.0,Forbes Ave & Market Square,18.0,15.0,-3.0
2024-07-31,23.0,North Shore Trail & Fort Duquesne Bridge,21.0,20.0,-1.0
2024-07-31,24.0,Penn Ave & 33rd St,12.0,12.0,0.0
2024-07-31,25.0,Penn Ave & S Whitfield St,18.0,18.0,0.0
2024-07-31,26.0,S 27th St & Sidney St. (Southside Works),24.0,29.0,5.0
2024-07-31,27.0,W Station Square Dr & Bessemer Court,4.0,5.0,1.0
2024-07-31,28.0,Fifth Ave & S Bouquet St,26.0,27.0,1.0
2024-07-31,29.0,Forbes Ave & Schenley Dr,34.0,29.0,-5.0
2024-07-31,30.0,Shady Ave & Ellsworth Ave,11.0,10.0,-1.0
2024-07-31,31.0,First Ave & B St,13.0,17.0,4.0
2024-07-31,32.0,Ross St & Fourth Ave,11.0,3.0,-8.0
2024-07-31,33.0,Schenley Dr & Schenley Dr Ext,6.0,6.0,0.0
2024-07-31,34.0,N Dithridge St & Centre Ave,45.0,37.0,-8.0
2024-07-31,35.0,Butler St & 36th St,8.0,13.0,5.0
2024-07-31,36.0,Penn Ave & S Pacific Ave,9.0,10.0,1.0
2024-07-31,37.0,S Negley Ave & Centre Ave,29.0,27.0,-2.0
2024-07-31,38.0,Allequippa St & Darragh St,22.0,12.0,-10.0
2024-07-31,39.0,S 12th St & E Carson St,7.0,6.0,-1.0
2024-07-31,40.0,7th St & Penn Ave,22.0,21.0,-1.0
2024-07-31,41.0,S 22nd St & Sidney St,13.0,14.0,1.0
2024-07-31,43.0,Eliza St & Lytle St,1.0,0.0,-1.0
2024-07-31,44.0,Hamilton Ave & Fifth Ave,3.0,4.0,1.0
2024-07-31,45.0,N Braddock Ave & Hamilton Ave,1.0,1.0,0.0
2024-07-31,47.0,17th St & Penn Ave,6.0,4.0,-2.0
2024-07-31,48.0,S Millvale Ave & Centre Ave,21.0,20.0,-1.0
2024-07-31,49.0,Technology Dr & Bates St,21.0,25.0,4.0
2024-07-31,50.0,Atwood St & Bates St,37.0,37.0,0.0
2024-07-31,51.0,Coltart Ave & Forbes Ave,24.0,21.0,-3.0
2024-07-31,52.0,Bedford Ave & Memory Ln,0.0,2.0,2.0
